39,31
38,32
37,32
36,33
35,34
34,34
33,35
32,36
31,37
31,38
30,39
29,40
29,41
28,42
28,43
27,44
27,45
27,46
26,47
26,48
26,49
25,50
25,51
25,52
25,53
25,54
24,55
24,56
24,57
24,58
23,59
23,60
23,61
23,62
23,63
23,64
22,65
22,66
22,67
22,68
22,69
22,70
21,71
21,72
21,73
21,74
21,75
21,76
21,77
21,78
21,79
21,80
21,81
21,82
21,83
21,84
22,85
22,86
22,87
21,88
21,89
21,90
21,91
20,92
20,93
21,94
20,95
21,96
21,97
20,98
20,99
21,100
21,101
21,102
21,103
21,104
21,105
21,106
21,107
21,108
21,109
21,110
21,111
21,112
21,113
21,114
21,115
21,116
21,117
20,118
21,119
21,120
21,121
21,122
21,123
21,124
22,125
22,126
22,127
23,128
23,129
23,130
23,131
24,132
24,133
24,134
25,135
25,136
25,137
26,138
26,139
27,140
27,141
28,142
28,143
29,144
30,145
31,146
32,147
33,148
34,149
35,149
36,149
37,149
38,149
39,149
40,149
41,149
42,149
43,149
44,149
45,149
46,148
47,148
48,148
49,148
50,148
51,147
52,147
53,147
54,146
55,146
56,146
57,145
58,145
59,144
60,144
61,143
62,143
63,143
64,142
65,142
66,141
67,141
68,141
69,140
70,140
71,139
72,139
73,138
74,138
75,137
76,137
77,136
78,135
79,135
80,134
81,134
82,133
83,133
84,132
85,131
86,131
87,130
88,130
89,129
90,128
91,128
92,127
93,127
94,126
95,126
96,125
97,124
98,124
99,123
100,123
101,122
102,121
103,121
104,120
105,120
106,119
107,118
108,118
109,117
110,117
111,116
112,116
113,115
114,115
115,114
116,113
117,113
118,112
119,111
120,111
121,110
122,109
123,109
124,108
125,107
126,107
127,106
128,105
129,105
130,104
131,104
132,103
133,102
134,102
135,101
136,100
137,100
138,99
139,98
140,98
141,97
142,96
143,96
144,96
145,95
146,95
147,95
148,94
149,94
150,94
151,94
152,93
153,93
154,93
155,93
156,93
157,94
158,94
159,94
160,94
161,94
162,95
163,95
164,95
165,95
166,95
167,95
168,95
169,95
170,95
171,95
172,94
173,93
174,92
174,91
174,90
173,89
172,88
171,87
170,87
169,87
168,86
167,86
166,86
165,86
164,86
163,86
162,86
161,87
160,87
159,87
158,87
157,87
156,87
155,87
154,87
153,87
152,87
151,87
150,87
149,87
148,87
147,87
146,87
145,86
144,86
143,86
142,85
141,85
140,85
139,84
138,84
137,83
136,83
135,82
134,81
133,81
132,80
131,79
130,79
129,78
128,78
127,77
126,76
125,75
124,75
123,74
122,73
121,72
120,71
119,70
118,69
117,68
116,67
115,66
114,65
113,65
112,64
111,63
110,62
109,62
108,61
107,60
106,60
105,59
104,58
103,58
102,57
101,56
100,55
99,55
98,54
97,53
96,53
95,52
94,52
93,51
92,50
91,50
90,49
89,48
88,47
87,47
86,46
85,46
84,45
83,44
82,44
81,43
80,42
79,42
78,41
77,41
76,40
75,40
74,39
73,39
72,38
71,38
70,37
69,37
68,36
67,36
66,35
65,35
64,35
63,34
62,34
61,34
60,33
59,33
58,32
57,32
56,32
55,31
54,31
53,31
52,31
51,31
50,31
49,31
48,31
47,31
46,31
45,31
44,31
43,31
42,31
41,31
40,31
39,31
